125.27819917328203,148.38082821255466
124.61511574673607,148.29952906035743
122.7768509630155,147.78769948728169
122.5769021527741,146.64307212938192
124.48738701618566,147.77618495405457
124.83429382657916,145.91822406358645
126.6436896656559,144.38179739025816
125.79057915421792,144.83093073941842
127.2017259281609,147.1290265045658
127.57330007462076,146.70677892122663
128.1688175767175,146.33341699561876
125.92945889380528,147.65617341456775
126.47843149800774,147.44337781758497
124.97039800373001,147.4954638052269
123.14640276347718,146.99864667877134
126.76509555384578,147.17962720502737
127.48780385787906,150.66381270525665
126.05928914348775,150.16565016285116
127.03075596928858,150.37100341560932
125.04211936243314,148.5912855913928
125.23953508113013,149.3757216371623
125.1501424505241,147.20636663085114
125.36591889678901,145.68563325005917
128.2432114294218,145.22953201924602
128.99227305498877,145.75095854837488
130.6484408336087,145.57589284976206
131.0465931170802,144.59904792456572
130.13765531176637,143.46907492433434
128.0630617499846,145.0843953502839
124.76485844578856,147.0358161042844
120.8553595282098,146.5432363428389
122.9506686075346,147.44065600928428
122.71055845728138,149.18179351289925
121.14513035990872,149.81950625565946
124.0793155859289,149.31911914301915
124.48971413115787,151.24793998016034
123.87362200165505,152.96939819553947
124.46307135027565,152.88801719595833
124.37755344204453,154.0395759323465
125.33847942225148,151.58143029512254
124.09372220030414,151.55164779949365
127.06725372970192,151.80567904769418
125.67518437862762,155.43752027837445
125.09392155150547,152.04882567178186
124.24905940970375,150.33195623065282
123.90499781265181,150.74804970671516
122.54748780886646,149.3220603606831
123.17622627149001,147.7552905898124
122.60026178924448,151.87439142333866
122.14474545215916,151.25449534533527
119.12208651496061,154.77055199078538
120.16787809245658,155.4016847602399
119.81949745393301,156.12199875754885
119.98819063223924,156.45389963981998
118.99382619792154,157.67407924208484
118.48475665640358,157.83874798349737
118.30956767927152,159.07040991398603
119.39872344940628,161.941904784017
118.66572541973586,162.25520923992943
118.33007340293582,162.23257701689687
118.38747632851577,161.94517573957387
118.23419621165236,163.18626273799936
117.91944540665241,161.91710137080355
118.36427392671055,162.4637786875469
118.30802423836994,166.46006816166846
118.7432039082964,165.82838323166249
120.23643245480096,167.6203462713564
119.53316459997652,165.93691168436743
119.65248211806419,165.87725479932544
121.72630779247467,168.79592130739394
121.73290368991884,168.4340264429632
121.58092671415581,171.09450716912406
121.69792421175995,171.092601379734
121.5793740259377,170.1293698996439
121.93352924695489,171.28530467319706
124.68763832302332,168.93131989006395
124.50475975189377,169.47249290148287
121.07963709231346,172.45273578160135
121.06182650486319,170.03936695656657
122.81495167767841,171.8462233465643
120.93317257413942,171.83811493945808
121.02705161619384,171.6203801088299
117.41766801484465,172.5083879323768
119.78367114568518,172.83281773870047
122.04086901939155,172.77571129550887
122.52478498831316,172.77192931988455
123.60823739869194,171.78925957234293
128.18710973387854,169.06226998457694
130.10968211367808,168.9515540139258
130.74137312257105,168.9178651498072
128.56026233965548,172.0366801756173
129.94190732615877,172.03712601172097
129.93459151051619,171.25448448781697
126.72040048239579,171.7581244406619
129.66272662230716,171.84038973565765
129.5902975150993,175.336870390961
130.27868840303114,175.80964638019051
127.71737046579446,177.48886099602402
129.41411155077103,177.3108530067777
129.0598925892305,179.5248453157638
129.54463230966726,180.62516075431864
129.30288179085557,181.72410936063758
131.54475371157957,182.97069656026272
131.38900278029678,182.30216395380035
128.0633287490147,180.81170878893423
127.42604281574806,182.23938885514113
127.74286449845252,180.80901081756633
128.6340398700651,180.3938052488303
128.3635127807183,184.0978469046853
126.54915063200046,186.46928567194126
126.37898595757109,187.6771264998545
126.70916527368709,184.27959169491882
125.72869925049112,183.36986903551934
126.12036857788229,181.71518807770013
125.68652588241206,180.298229571706
126.12721699758103,180.28245753533898
126.0669262291548,179.7245261998268
126.15930652112891,179.77820751785018
123.66014681530521,180.82727547437213
125.52599866300008,181.50328828253384
125.27044389887887,181.0065670675308
123.09625276934119,181.346452590184
123.10267486371879,180.65203970456173
121.33633122361486,179.17771688911407
121.03093849655502,182.8322858668838
125.16356714158158,182.93824146002282
125.33324334111835,182.94067096742802
126.79822913653342,180.81173394131721
125.08466276878997,181.121201414096
125.14686238696275,179.92929008650492
124.8978119268746,179.93637415046638
125.50574107121997,176.57899467523904
126.88009537254915,175.63958384379345
128.54645997270737,175.61121971943953
128.87593272715964,179.21879961987344
127.88064361623007,176.25536418637188
126.87815461748511,178.06124180154842
125.56647298045577,177.9811969837015
125.45510923078322,173.65104147877116
125.57022220732749,171.5700939403001
124.42428741386237,173.660867592152
124.67071456473971,174.71802454561208
124.02445192645754,174.3867244533426
120.78736373246724,173.7997983285775
116.94444277762142,173.7799696365279
116.02220225869486,172.75887243702715
115.43847051433877,171.0276471801877
115.8397091577281,170.71234481127428
113.88665948087338,170.49154004330933
114.51459736012698,167.1558443818318
114.68797429882363,167.16810608722272
114.39665882293768,164.52579923687918
115.79186741593519,163.98648611498223
115.82957598972462,163.10168973447156
115.83556033866905,164.3607781890733
116.88924907740423,162.62260254961586
113.97487387418349,162.58900697484404
113.76822882720973,159.93312817977562
116.75285540314793,159.42968940708514
114.39819575854301,158.1669886161737
111.59356054029345,156.2335611915664
112.19634221452891,153.4910915442152
112.93065782972037,153.69064920574314
112.81509900591013,153.84266047344227
114.46393376076774,152.7599910190569
113.06145580700012,153.76018066063583
111.54671298322981,154.21028889969062
114.93693497978728,152.82833340512522
116.40243267828664,152.89710616019985
118.3911659426629,152.87062752359031
118.38258408793637,149.50566230167817
119.54993666813063,148.55482279680956
119.43498933009823,146.08103784116855
121.50035411297219,146.7927424962462
119.67773564593978,149.10271349665408
118.39356204561024,149.0439504951394
117.34660815549596,152.08692218471748
118.95675177574184,150.9422512985653
120.32731934374934,150.267183069734
120.46194275704937,153.1265559459058
119.69711535389575,152.46938158526973
122.43545421470498,155.61460819630875
123.19585123666303,155.1545258726101
123.19555974618157,155.0045080415951
122.57331563523731,155.79891974722412
122.58450812470302,155.16193642461394
119.80419179037364,153.56710530476477
119.57380931498219,154.09816514290284
120.69639890518704,155.81832330026077
120.62702435506931,155.81056294242234
120.48510048257538,155.77654318972733
120.68468024871342,156.48678517195114
122.41823048406754,156.50949694061322
122.46331644070793,157.3834831097161
123.4098127175024,161.50641911220657
124.78231903874264,164.6514516957536
124.47494174734469,164.43472612572987
124.84797814971735,160.910288076893
126.1006101145813,159.29397234318157
125.22299632743977,157.41936753268223
125.20354646786853,156.27339501968666
125.09538775293228,155.7701869810281
124.85311335136183,153.57498711247635
121.52879251392986,154.5262740806681
121.36808127890684,154.6364553124216
121.6845369422549,152.03117695675755
121.71138602437013,151.53572574380271
124.02682309698294,151.71964045683427
123.9035398084463,154.35157068249077
120.94657286336829,153.1297557541764
119.86457043284804,153.13086236434827
122.73348468331571,153.12015832635203
123.19269814823132,155.95614538385223
122.84285001992993,154.86994632358196
121.72633299815408,152.44026845262997
120.36314293971493,156.5806641189208
118.68665471652142,156.85190908618088
118.11747308334634,156.2530837145306
118.48946528533419,154.2987571640798
120.72787641285788,154.6637993142439
117.20245442235581,153.65440623859686
116.89197498061398,154.70534911266068
115.0018703859576,154.16389251969468
114.50388429199668,155.7585216098186
114.44998774991953,156.15937510920523
114.77848175526006,157.89466048651389
116.83788840177574,157.90134469651866
114.65795063968383,160.72652213689184
113.57353798408754,161.28839459167742
115.6238500952007,163.53344472520067
114.15663962570018,162.2612653998667
114.05300586849621,161.30924040325448
113.7905739325932,157.90246459484263
111.14088280779379,159.84287720668982
110.23080429139183,161.78787364280245
109.74881619132657,159.549508383216
111.86985806446825,159.5216551934777
114.34693649105833,159.6874524063438
114.48400188777588,154.91091417341727
116.79818223193081,152.34336156204412
117.48709173696508,151.21546506653883
116.98413514738053,149.38515855827453
116.9938614486767,152.72118230907998
118.02128132310936,153.89248931577237
118.26506688444196,152.6977980240252
118.3125092369899,153.24819970668557
118.43941263848785,153.17269032365397
118.70387402379612,152.3797459062812
115.7161594574116,153.04440704525928
114.08919789476022,153.7280912973092
112.1322155611118,152.99403518071622
112.33516008621628,150.80113594106024
115.13130478775942,150.54401565801493
114.80603195247767,152.67298077442376
115.18597561947276,152.66826536170083
114.74261877204826,154.84339658042944
116.0712143658203,153.3845271610751
118.3613563549681,152.89869230667782
119.0456944541813,153.77550426729465
118.52106835588813,156.96646559552576
118.36402488511675,157.58693740363904
118.38919519926577,157.72246844948924
120.32197431021388,159.72509039242223
120.86566677290986,159.0163959378799
117.86876640185623,157.1842342337306
118.59388491629574,157.78889403228743
117.21192430369733,157.82052849831575
115.58284686602937,156.5209783062841
118.53175014663219,156.552522532289
118.33596794661227,155.57210726456233
117.91999896369563,154.2336870917541
117.98393874105685,154.10126957785295
116.61695815727577,152.42391297950857
118.76405808949207,152.11637315086872
118.76321843291763,152.35690722027732
114.76523018101994,151.7491849827132
115.15627052255104,150.248818368947
117.0118762136634,149.077488911028
117.10052513713309,152.78453207302374
114.60193285003457,155.93976511353122
113.31214994908173,158.7940789926132
112.88126827714555,157.6502439494184
112.67833708406357,155.25678098477167
112.82585994045317,154.09130489753315
112.73679331022164,154.89041004703373
112.76426448289965,155.371056304492
113.66332250876701,155.57264466621066
114.17422293418734,157.88211388711372
115.19817313062543,157.70836462156595
114.97583818391293,161.04892374152467
115.5905792606333,162.65893858887517
115.49430995439714,161.7630790579843
117.51011736351339,162.3896367868634
115.62929158905271,162.34154206985855
117.68764562269935,162.19941706478744
117.3699276789458,159.43859373395964
118.14599728682163,161.24670399653763
117.33553973137806,166.03554313221898
117.13861661976676,166.1993945097038
113.95933398075319,166.23976972730068
113.08451909106064,167.5410733011389
111.30230856146851,167.83983295022108
110.64871466195585,165.70484420573948
106.92076455760949,161.65721325571545
108.48893520966197,164.30343696434812
107.26714790488703,162.80352942911782
106.93925413216036,160.82874641956374
107.78589307878072,161.14929057371646
108.30145838952721,161.00691426934506
105.96290817181278,158.522018831693
106.52787519191484,158.26213520655804
106.86494286247613,157.81085886428775
108.24053774525433,158.27264507702378
108.64492930952831,156.52372621039353
106.44519420950992,157.14724343213788
102.75907025087324,156.44732587222413
100.59179855641098,157.11465582657027
98.7934828717854,156.52504569235845
102.43265213574,155.62385641540072
102.87613597299762,155.80881464546064
103.00489769448,155.0351884898546
102.57338557070477,153.37528566485588
102.41640707015182,156.75704162639266
102.31633743625746,156.8142791968678
103.3396511443029,156.29462287736666
102.2451776181029,156.20453367294354
102.08051306353093,158.04163950506805
104.31136854149841,158.01384846821855
103.69548221309812,157.76632583244225
104.3741477297814,157.34465572887837
102.51211473715748,159.41599496173552
105.52816147252649,159.8228915483018
105.28997715190029,163.2771696386467
104.32277775423043,163.80332950652175
103.84845230583765,163.47770640090818
100.26997598046401,167.11572820678902
103.13148622884569,167.0054619302196
101.06957509431493,166.2270845169718
100.71186870764635,166.42352847135743
99.58633577845315,166.67283176675963
99.69324615287216,169.31588283569556
99.03901312718016,171.8769128645117
99.76709286306497,173.13980200942203
101.68911515455909,172.824814081503
103.05683252027674,173.59739934865087
102.44466317870926,174.54666112917295
100.28793840004852,173.49236833995596
96.93587411523185,173.89406653717677
94.85481304883871,172.50160963293132
95.70206045113564,174.62755107370378
97.9448617747644,174.41410239452915
96.30730990082151,176.38750701846038
96.81519197475026,175.52915863126447
96.83710764498723,176.6139949197599
98.5861226583762,177.18504931014346
99.95185310317771,177.44074122529764
104.21166350944897,176.46131890744624
105.015845288345,176.32731051280987
105.71252095272244,179.01530553120594
105.45261164051388,179.0388186204326
101.20973437684759,180.66310644200385
103.79093767844287,182.20405779793933
101.67385096418349,181.93254293270246
105.7366161987209,180.96531286476008
105.26174898312495,182.618978343105
103.50686688926022,182.44901291167685
102.44754199293143,182.4118882069113
100.48932067041417,180.58898381820669
104.39012410294154,179.91539165949908
104.01334943144415,178.73457192074846
106.53629356927131,178.72352005995086
106.7077560842795,176.4983419222168
102.63583147706052,176.72418013305878
